CUSTOMER_CODE,LOAN_ID,AGE_AT_CUTOFF,INCOME_M,REGION,ASSET_TYPE,DIGITAL_ACTIVITY_SCORE,SCORING_DATE
48971313,3473388,48,10.13398115,MT,XM,46.44002703,20260114
52673599,7347034,40,13.62859346,MB,XM,29.57907335,20260114
60973817,1878169,35,9.460482626,HN,XM,22.6274192,20260114
70415262,3532665,35,6.476692162,MT,OT,22.17237615,20260114
49739118,3997227,30,12.93572193,HN,XM,54.68094278,20260114
50579188,7012293,22,9.520032974,HN,XM,30.67123525,20260114
99391044,9863797,37,19.02871208,MN,XM,7.803130026,20260114
31212597,7019967,58,9.978644126,MB,XM,7.808310509,20260114
38908655,6650776,34,14.52713951,MT,XM,15.73202673,20260114
46100429,6065762,36,10.13155529,MB,XM,18.26237066,20260114
74254246,5449289,31,17.8413692,HCM,OT,37.73839224,20260114
16731948,5833281,37,7.923965044,MN,XM,19.77604742,20260114
39835907,4468283,30,9.91680268,MB,OT,63.0172151,20260114
99262277,3989530,51,13.99817787,MB,XM,24.30257177,20260114
16732985,8841465,45,5.59888625,MN,OT,8.143752505,20260114
25034471,2931199,56,3.616334408,MT,XM,45.07167643,20260114
92290081,8144286,49,5.485440046,MN,XM,31.12022249,20260114
42578130,1455251,33,20.09841738,HN,OT,34.49525918,20260114
89704482,1973220,51,15.5791512,MT,OT,22.49346366,20260114
14074643,7750052,52,7.204481967,MT,OT,24.54282387,20260114
53374212,6895861,33,5.773717455,HCM,XM,38.00942728,20260114
96814540,7826377,39,3.214473009,MB,XM,14.77616828,20260114
72600151,3208943,49,6.829326609,MN,XM,18.19127054,20260114
87601081,8927898,42,32.19870399,MN,XM,36.89724982,20260114
70810681,9581424,39,28.64872925,HCM,XM,11.35151383,20260114
63071074,9223032,30,3.792211057,HCM,XM,7.224354781,20260114
40625403,8526390,34,6.791791413,MB,XM,34.60422467,20260114
82726159,3903238,35,6.04001554,MT,OT,17.91047811,20260114
11242600,4938970,30,5.698995701,MN,OT,14.95112097,20260114
70354717,1507008,35,2.272098919,MB,OT,34.68516233,20260114
68736112,1570131,48,5.702039383,MN,OT,11.68591285,20260114
56987420,3560310,49,14.04052404,HCM,XM,13.95959683,20260114
11754390,7757284,34,16.72854782,MT,OT,7.196863302,20260114
39949298,7263258,34,8.516960049,HN,XM,20.38255213,20260114
41095217,9177696,63,13.28135087,MN,XM,9.002333145,20260114
13924197,8740653,39,7.136864544,MN,OT,16.31771111,20260114
44340878,4044490,26,18.75032886,HN,XM,39.24436605,20260114
23031246,2764198,35,5.487871658,MT,OT,26.55834138,20260114
75699820,4407186,38,15.17115359,HN,XM,36.89867605,20260114
86727480,8458570,52,14.83571746,HN,OT,42.61999883,20260114
59277849,4772508,27,7.007429083,HCM,XM,24.6903004,20260114
74559740,1280922,32,14.29409309,MN,XM,11.41790301,20260114
98251865,2158117,38,10.28086067,HN,XM,17.41210453,20260114
18037848,4321322,51,7.711287219,MT,XM,32.0037717,20260114
19577617,8076703,49,9.494005895,MT,OT,19.61607056,20260114
43089164,2028425,38,8.244668546,HN,XM,10.46117143,20260114
79706331,9380133,29,2.725555008,HN,XM,33.02975789,20260114
62244702,1287835,36,11.66225393,MN,OT,26.42022516,20260114
38274708,6458761,47,6.477532096,MT,XM,9.120990371,20260114
36989745,4889060,22,10.82656379,HN,XM,17.88846826,20260114
62887319,4819162,41,4.574470994,MT,XM,34.37879884,20260114
62003295,6230881,50,6.298366147,HCM,OT,37.88833597,20260114
35747311,3979332,36,14.228859,HCM,XM,26.3301643,20260114
32302289,4865559,42,12.95576246,MT,OT,5.597111293,20260114
39651486,6000059,30,12.92022397,HCM,XM,8.817162178,20260114
35707451,7545053,54,3.496036013,MT,XM,14.46254171,20260114
10021647,9918177,45,8.843217566,MT,XM,27.25295463,20260114
86730744,8100214,31,19.0137966,HN,XM,73.13013179,20260114
78652418,8879928,44,6.246624886,MN,OT,15.33994297,20260114
27182208,8314645,39,2,MB,OT,19.4450356,20260114
58077926,2261007,63,11.07410817,MN,OT,65.20765018,20260114
69445971,2614243,39,12.82097684,MT,XM,35.72814535,20260114
96938896,3400191,32,8.78451929,MN,XM,15.92588628,20260114
37171176,1391441,19,8.538108699,MT,XM,7.759125653,20260114
22881996,3522619,40,12.70788155,MN,OT,5.82780555,20260114
17127431,2092199,41,15.42958166,MT,OT,15.74456721,20260114
87909773,2144055,33,13.88856873,MT,OT,28.03276749,20260114
51346414,9257216,51,6.287692178,MN,XM,8.657125077,20260114
20177563,2499479,38,7.588363956,MB,XM,43.91400633,20260114
75760778,8172732,25,8.2899471,MN,XM,33.39789289,20260114
81582638,7490438,35,4.051545561,MB,XM,76.45309458,20260114
50857607,6558324,47,6.509686877,MT,OT,38.16705596,20260114
59150913,1265830,30,9.072919826,HCM,XM,9.485769305,20260114
68963237,5362774,44,15.63536898,HCM,XM,24.71728104,20260114
89040890,8205105,53,15.86569195,HN,XM,24.15542745,20260114
73085442,2978331,43,4.484031173,MT,OT,28.71128561,20260114
84209775,7133137,29,6.813547749,MT,XM,36.03085901,20260114
53543954,7701210,34,2.654738352,HCM,OT,10.03745367,20260114
44079121,9624384,56,5.483373832,MB,OT,16.19604682,20260114
57356307,3234410,36,14.40045052,MT,XM,27.51992977,20260114
96285690,2240558,29,15.86735334,MB,XM,16.90979798,20260114
72869841,1355225,42,7.827275435,HN,XM,44.79977897,20260114
86526830,1279811,27,7.223966153,MB,XM,21.73956996,20260114
66980797,2037706,41,6.508416426,MN,XM,39.17684039,20260114
97343531,1350520,44,7.043441483,MB,XM,25.03238342,20260114
13340770,5710400,35,13.34882711,MB,XM,21.66883105,20260114
63679842,1439610,38,3.475252072,MN,XM,17.35740938,20260114
65682225,7490744,24,6.595530285,MN,XM,18.16691111,20260114
12121621,2157667,29,14.36644236,MB,XM,3.221309156,20260114
70176412,2688282,47,11.44072467,MN,XM,35.66808337,20260114
23097389,3545571,47,7.517625561,MT,XM,30.6464199,20260114
69071245,1747176,47,4.252138685,MB,OT,16.72519452,20260114
98517741,2576494,26,24.72366183,MB,OT,12.30409804,20260114
25145297,8252863,25,3.289440158,HCM,XM,8.93128257,20260114
97006229,2631966,31,6.410382666,MB,OT,56.88025099,20260114
27523418,2736319,39,2.26844075,HN,XM,48.01372278,20260114
83949119,3857139,34,15.16683351,MT,XM,16.28370971,20260114
31628599,4928367,39,8.295391392,MT,XM,5.324712388,20260114
54854109,3793728,40,9.369047055,HN,XM,39.03501491,20260114
41928707,2938113,49,8.617545562,HN,XM,9.320160368,20260114
42203207,9191984,33,11.39524517,MB,XM,50.03899175,20260114
33439888,7912457,34,7.950234042,HN,OT,11.98759402,20260114
91670056,4530005,37,18.51688135,HCM,XM,34.49560231,20260114
25009986,8696876,47,10.10603502,MT,OT,12.36987459,20260114
26221767,5455093,42,11.84435189,MT,XM,2.230127469,20260114
37837569,1051346,35,5.642219347,HN,OT,64.30216312,20260114
12172352,1049694,39,18.25494651,MT,OT,36.11110474,20260114
86932110,9635529,41,7.970061328,MT,XM,7.915442703,20260114
87927726,5318832,54,9.377973471,MN,OT,1.742507837,20260114
96703102,9113421,38,7.993438269,MT,XM,6.605164591,20260114
63234943,7426954,32,13.6058555,MT,XM,0,20260114
83537454,6120082,31,14.59308569,MN,OT,41.66087701,20260114
66187944,7697450,39,14.62924194,MT,XM,35.71233526,20260114
25809010,2340877,40,6.774728987,MN,OT,19.2458001,20260114
16126763,9630610,35,12.21476605,HN,XM,37.85194458,20260114
82124306,1096649,34,13.15549825,MB,XM,37.30931647,20260114
69153348,5128331,36,12.05655939,MN,XM,23.30128598,20260114
29999173,2586837,55,16.4161871,MT,OT,23.0685738,20260114
27403555,1764837,44,11.92390972,MB,XM,38.66282765,20260114
23776874,7913110,28,9.195446781,MN,OT,28.53315996,20260114
55052244,9202347,51,8.992433452,MB,XM,15.85339705,20260114
63367928,9646317,40,7.191620101,MN,XM,12.17284438,20260114
17582206,7008898,55,5.885543265,MN,OT,58.75801277,20260114
36739870,4509807,43,6.142313247,MT,XM,40.15446718,20260114
43622762,3371881,24,9.472995006,MB,OT,19.36822149,20260114
65422114,2778638,29,5.628371952,MB,XM,10.15316258,20260114
81535993,1673778,44,5.849625174,HCM,OT,19.7826432,20260114
72113548,2635923,51,14.04700089,MN,XM,47.50281396,20260114
96760718,7947876,36,5.073345418,MN,OT,22.87381806,20260114
89608809,5844145,40,7.64667166,MT,XM,35.06980702,20260114
78648896,7136685,54,19.10863507,MB,XM,37.794067,20260114
68286534,2757125,48,6.218527891,MT,OT,15.37125149,20260114
28910219,1497862,23,7.704013712,HCM,XM,34.51449964,20260114
55117444,2388317,43,6.906122048,HN,OT,29.12587074,20260114
92688592,6734409,40,11.29625425,MT,OT,17.91195577,20260114
14579901,3503158,25,27.49580492,MT,OT,27.15833376,20260114
15988343,6403501,31,11.12848952,MT,XM,57.84668751,20260114
55357698,1367503,47,8.994711603,MB,OT,10.7655444,20260114
44046287,2661990,47,7.387029814,HCM,XM,19.969471,20260114
53603173,5302050,41,10.94947852,MN,XM,22.86585317,20260114
56357540,8664088,39,6.148407844,MN,XM,8.099417142,20260114
56869175,3356774,55,5.915377477,MN,XM,26.16479498,20260114
45374343,2016083,28,7.128719202,MB,XM,6.742445344,20260114
69513982,2303426,48,13.15915127,MB,OT,22.10554483,20260114
20845679,1347130,25,19.23283826,MT,XM,17.08198788,20260114
80948203,5900873,32,14.61067043,MT,OT,16.46738559,20260114
15483362,6290179,47,9.145366841,MT,XM,2.349931959,20260114
51349415,9022902,36,10.07135457,HN,XM,24.59642781,20260114
30147970,3474437,44,15.75752653,MB,XM,33.42986678,20260114
27509825,4224886,34,7.798120899,HCM,XM,31.44210314,20260114
55124493,8161593,36,10.2495263,MN,XM,49.39453908,20260114
75997430,6867942,45,12.46948842,HN,XM,63.63437504,20260114
99475186,9123489,43,5.342122775,MT,XM,16.52832013,20260114
78629255,7895338,46,6.351673721,HN,XM,37.26627775,20260114
79425534,8917010,23,6.937868288,MT,XM,5.327116297,20260114
55135735,3134335,18,37.97273613,MB,XM,2.274548717,20260114
33195203,3445690,48,14.33728174,MT,XM,47.98652688,20260114
31320261,2704357,40,19.54887808,MB,XM,13.06351385,20260114
40600427,8852770,34,7.226745526,HCM,XM,12.08437665,20260114
49771823,4494394,38,5.660176841,HCM,XM,0,20260114
93718536,4456578,26,17.19838424,MN,XM,14.4515677,20260114
95264575,5004411,38,11.68097604,MB,XM,43.85550568,20260114
43201429,5942763,46,8.904396174,MN,XM,27.95610369,20260114
77001611,5250486,18,14.13621902,MT,XM,37.7859232,20260114
19154816,3562307,42,6.48299551,MB,XM,20.94576555,20260114
20116784,8941816,53,8.737576689,MT,XM,11.50048979,20260114
53047731,8604954,30,6.020654189,HN,OT,53.80239077,20260114
32567173,6282105,41,13.49199215,MB,XM,7.630740577,20260114
88664618,6309555,28,10.46914885,HCM,XM,22.01603661,20260114
77454924,6376206,32,16.51366795,MT,XM,43.91236226,20260114
41411287,5381939,30,14.91839418,MB,OT,26.57374848,20260114
85325895,8286568,35,7.182656638,MN,XM,21.86354171,20260114
21241423,4520437,33,22.40127727,MB,XM,34.47593094,20260114
21044273,6012966,42,7.162564177,MN,XM,18.64619,20260114
55818761,7081603,21,7.580369318,MB,XM,41.78096422,20260114
85163278,9116249,41,7.443450477,MB,XM,36.41486985,20260114
65750879,1468273,47,22.71034279,HN,OT,9.872664762,20260114
66071596,3714568,20,11.89604696,MT,XM,22.71943507,20260114
50339626,8297326,52,18.27417172,HN,XM,13.23565083,20260114
93836981,8487029,46,16.80935102,HCM,XM,16.46454721,20260114
76205079,8071448,38,14.81249285,MN,XM,7.268300573,20260114
21650059,2588442,18,6.2905666,MT,OT,5.652334147,20260114
26199456,8462839,46,10.6693271,MT,XM,58.52786871,20260114
25954681,3578672,30,7.155841472,HN,XM,20.14272518,20260114
27351533,7441739,38,5.164504265,MN,OT,35.90987469,20260114
96979825,7138496,33,8.392737232,HCM,XM,1.278883723,20260114
87156400,4124376,40,9.69133107,MB,XM,24.89685051,20260114
54962449,8811707,40,9.790915837,HCM,XM,11.31128858,20260114
77438381,1458969,44,13.52724442,MT,OT,12.70327476,20260114
83531189,7597524,48,9.709798628,HN,OT,41.14871785,20260114
31135269,2950145,43,4.979068097,HN,OT,25.71526446,20260114
47990361,7782906,45,11.56277573,MB,OT,64.61912624,20260114
76080145,1542108,41,11.58103464,MN,XM,9.853796337,20260114
46651576,4238712,55,7.585374351,MT,XM,24.09564476,20260114
95444530,9321275,36,29.33304539,MT,OT,10.42058144,20260114
91132271,7692232,35,2,MT,XM,21.45502409,20260114
86295238,7982466,27,9.725708888,HN,XM,42.82242525,20260114
20597941,9830788,50,7.459659389,MT,XM,34.01120282,20260114
74164628,4639139,44,6.035583602,HN,OT,35.09344814,20260114
32381082,8358749,30,19.86221424,MN,OT,11.57512952,20260114
12570324,6765381,26,14.74228448,HCM,OT,22.10199004,20260114
45542053,6827073,48,4.939776092,MT,XM,18.98834757,20260114
82173792,5417593,42,9.57466322,MT,XM,25.48894285,20260114
30732007,7059427,43,14.68547411,HCM,XM,50.8914058,20260114
30567156,4652445,48,7.038793182,HN,XM,36.47380405,20260114
20467832,8792240,38,19.15924232,HN,XM,39.86641935,20260114
33708609,7696694,35,14.60502116,MT,XM,6.471243806,20260114
52394676,6189652,41,14.39981907,MT,OT,26.64683073,20260114
63428620,1700146,31,5.375135971,MT,XM,21.55131376,20260114
71195110,3307464,29,2.695718466,MB,XM,9.767733674,20260114
16076474,4277212,35,19.19171945,HCM,OT,8.857478323,20260114
75105029,6645984,48,13.21286495,HN,OT,23.84946397,20260114
37300052,7431955,38,29.10199623,HCM,XM,52.16630434,20260114
13351559,2529740,26,7.654591376,MB,XM,11.3187488,20260114
62076119,5250568,38,13.05077328,MB,OT,22.21370299,20260114
70065558,5226275,31,15.73737949,MT,XM,30.51676021,20260114
37490785,2489069,31,5.144617603,MT,XM,49.95255333,20260114
86160605,8335456,42,11.86519449,MB,XM,17.34627549,20260114
36343161,5518661,32,8.136948343,HN,XM,6.020097825,20260114
21042705,5334523,30,9.554395655,MT,XM,41.22624867,20260114
38674283,5047347,43,8.143717961,HCM,OT,8.416116411,20260114
30752886,5732242,28,6.339817326,MT,XM,26.49036475,20260114
44539968,9926002,25,14.90852885,HN,XM,29.07752202,20260114
93472061,5460812,36,19.20403184,HN,XM,33.9544607,20260114
21728845,1015377,46,5.985068313,HCM,XM,14.44740387,20260114
84297284,9946155,39,20.93896997,MN,XM,30.670917,20260114
84501430,4159983,38,14.05626123,MB,XM,10.10834193,20260114
16000959,9362465,31,13.21083558,MT,OT,18.23835984,20260114
90402127,2455705,57,10.70450824,HN,OT,17.85001723,20260114
51775786,6409786,33,6.304746145,MT,OT,27.29704226,20260114
75561997,7768561,47,16.3468593,MT,XM,0,20260114
66531508,4042999,35,5.492152939,MB,XM,33.74419715,20260114
34774816,7716664,37,14.02366543,MB,XM,28.82402472,20260114
54542181,5919941,36,24.24626524,MT,XM,27.07176306,20260114
12109407,8019355,47,22.58020745,HN,XM,14.43725692,20260114
75548932,7601686,39,4.727537666,MB,OT,10.85453006,20260114
82699434,3498613,34,7.325239563,MB,XM,50.73810543,20260114
39947693,3499062,26,14.07238631,MT,XM,22.37844078,20260114
18652292,5363309,35,5.025027935,MN,XM,13.00176582,20260114
19481503,6300111,35,16.19221738,MT,XM,13.96790319,20260114
37818326,1274757,18,2.808778069,HCM,XM,15.8751691,20260114
68803869,6064914,59,14.24584576,MT,OT,55.1543874,20260114
48425064,5406241,43,22.97624043,HN,XM,39.62296596,20260114
29832208,2741492,38,17.37467964,HCM,XM,50.68865998,20260114
98602054,4635768,55,11.0432697,MB,XM,18.89943859,20260114
53100305,5079447,38,12.46511678,MB,OT,0,20260114
21085942,6875467,40,6.53711888,HCM,OT,50.60958044,20260114
71070732,9269096,40,13.93868182,HN,XM,14.08782779,20260114
31395195,4327514,36,14.95039488,MB,XM,43.62653429,20260114
12016694,1210700,41,6.574393561,MB,XM,32.16315216,20260114
25334295,7231987,21,14.51029682,MT,XM,14.77558532,20260114
26863413,6205617,31,5.724515682,MB,XM,16.44305565,20260114
40822321,4201855,28,17.83913163,MT,XM,44.85835962,20260114
84564281,4666205,44,5.825354583,HN,OT,26.45618978,20260114
49782480,6737483,42,14.55382942,HN,OT,5.848409854,20260114
24714224,7936735,31,7.266201673,MN,OT,55.85344633,20260114
10314833,4101917,36,3.850576338,MN,XM,12.39721693,20260114
17469116,6767740,40,7.747364862,MN,OT,5.407635384,20260114
90124912,7851390,47,10.95099481,MT,XM,30.04191372,20260114
61700932,4644300,42,7.996880704,HCM,OT,25.14460481,20260114
34344963,4836240,46,8.727713352,MN,OT,22.13700135,20260114
78505249,4891609,32,6.704187396,MT,XM,22.34230125,20260114
83728966,3707771,44,5.153208864,HCM,XM,10.42515497,20260114
67767136,9773115,46,11.37613514,MT,XM,8.112465538,20260114
80564906,3153815,42,5.993192869,MN,XM,13.71611797,20260114
77875715,9004721,38,5.621886996,HN,XM,5.212056654,20260114
51914192,3945145,34,20.79496453,HCM,XM,9.383433131,20260114
55355656,3024458,51,9.298286169,MN,XM,6.51632568,20260114
30361662,9959566,41,8.944891704,MN,XM,22.94511253,20260114
83609421,5965110,46,4.690470473,MN,XM,17.94721285,20260114
87184185,5416215,40,8.768168855,MB,XM,32.58793598,20260114
33786938,2484175,37,8.294025427,HN,XM,22.95871565,20260114
47207529,7647277,31,6.757760731,MN,XM,9.95171169,20260114
21829586,9815343,32,22.44608766,HN,OT,18.29711364,20260114
96243504,4317339,29,12.1488621,MB,XM,3.452456803,20260114
46086600,9478675,41,6.143656246,MT,XM,38.72626308,20260114
15749848,4127587,48,23.83892176,MT,XM,26.16520919,20260114
37160031,9595166,37,12.66577215,MT,XM,14.79830126,20260114
74542049,7273940,40,10.59192672,HCM,XM,16.03199416,20260114
34163117,7500128,31,13.34947434,MB,XM,10.42448588,20260114
20701125,6085736,48,11.3296626,HCM,XM,7.595141876,20260114
10133090,8878842,33,10.96496605,HN,XM,23.45316693,20260114
67528820,5143161,36,13.67266132,MB,OT,27.5558855,20260114
45974477,1895640,38,8.67790469,MT,XM,19.71748104,20260114
54154867,5428502,49,24.38515578,MT,OT,11.37372747,20260114
86395350,5289256,32,13.12991705,HN,OT,2.032326311,20260114
83021155,6486248,26,15.17815406,MT,XM,18.40793924,20260114
26606109,2605356,39,2.154518579,MT,XM,34.26574943,20260114
50201521,6739482,33,5.851343736,MT,OT,25.55097326,20260114
24690376,6239171,37,6.609037775,MN,OT,36.00877016,20260114
13302068,3724283,29,8.828219684,HN,XM,19.18035635,20260114
43663025,1493462,49,7.519571907,HCM,OT,28.03436032,20260114
57213703,8383683,47,27.23224513,HCM,XM,61.88995291,20260114
19876610,7697518,45,12.21997645,MB,XM,10.70536405,20260114
82825172,2899952,51,11.13733494,MT,XM,49.48515234,20260114
59550605,5607510,38,9.661993617,HCM,XM,20.60632329,20260114
16820788,4861864,38,8.85409347,MN,XM,24.41077436,20260114
42705266,5287896,46,34.25482569,MN,XM,79.2941933,20260114
63389850,9676813,48,17.03171806,HN,XM,44.69021713,20260114
78923502,8334173,56,6.728556812,MN,XM,47.32920505,20260114
91706745,1200058,33,9.00820477,MT,OT,18.7495778,20260114
51600005,2238954,41,6.995461573,HN,XM,50.16683209,20260114
38112707,6665956,43,8.937754525,HCM,XM,37.98763047,20260114
11602723,9018348,38,6.220272605,MT,XM,21.57978786,20260114
17927381,7171752,46,10.1109816,MN,XM,41.96268322,20260114
14331675,2459537,27,7.608643974,HCM,OT,18.81522161,20260114
97207798,4843977,38,13.96817113,HCM,XM,2.851282914,20260114
86505065,1264691,50,8.905796362,MN,XM,16.50858361,20260114
51076489,6748527,45,12.92467798,MN,XM,24.866848,20260114
96836988,3414634,18,7.313187666,MT,OT,50.1754915,20260114
12870688,6280857,40,5.597798783,MN,OT,30.02392872,20260114
87077399,9348508,43,3.971442276,MN,XM,38.32486313,20260114
24841774,5806974,47,5.245452557,HCM,OT,52.38380487,20260114
63659172,4408461,39,19.92570529,HCM,OT,46.59047285,20260114
45908745,6083402,41,9.503353209,MN,XM,38.88793347,20260114
83534182,6786880,34,9.574036634,MT,OT,32.33028617,20260114
95027312,5624561,51,9.23244897,MT,XM,11.31162427,20260114
51408836,5444578,41,20.87247733,MB,XM,45.46838572,20260114
59231826,7800780,38,8.609161032,HN,XM,15.28669413,20260114
66784889,8370736,27,9.0464687,MT,XM,35.26978273,20260114
50955922,4274677,36,8.445654556,HN,XM,16.24268448,20260114
15751537,2505968,52,23.53163651,MB,OT,49.56699743,20260114
57136076,7810734,33,2,MB,XM,14.35148671,20260114
58053308,7955236,40,9.272140071,MB,XM,12.82291589,20260114
93597093,9171181,56,6.526759206,MT,XM,21.50696968,20260114
83867109,6205684,25,9.165639839,HCM,XM,26.249754,20260114
91484273,9434974,33,13.82530168,MN,OT,18.3240197,20260114
73361756,4491702,47,12.81189267,MN,OT,34.76983003,20260114
78595139,7685358,24,11.58605553,MN,XM,57.74899766,20260114
27770594,1136412,46,9.680511687,HN,XM,22.51579151,20260114
95282886,9246927,55,15.45105349,MB,XM,10.34847487,20260114
97258874,5829298,36,11.03125742,MN,XM,17.17900587,20260114
36879368,5176432,42,8.518312806,HN,OT,22.28160677,20260114
56259475,1716179,37,15.80969456,HCM,XM,9.037870163,20260114
95000921,9872535,33,4.657533078,MT,XM,31.94802719,20260114
63448296,5327811,43,13.06489486,MN,XM,14.04948312,20260114
65749788,3098297,30,5.708329539,HN,XM,34.85979561,20260114
82683704,7125830,33,17.52534395,MN,XM,12.43897568,20260114
68747351,2672892,39,11.48435036,HN,OT,21.77316255,20260114
63042381,2642991,40,5.985308464,HN,XM,0.811855046,20260114
42290918,7459979,24,7.968549124,MN,XM,21.8337296,20260114
94494413,8990981,41,6.724964199,HN,XM,24.30072183,20260114
61806521,3193653,21,17.85797089,MN,OT,28.05402845,20260114
24726966,1931718,34,10.49778561,MB,XM,34.1275324,20260114
31352419,3433968,38,10.85416157,HCM,XM,12.67164044,20260114
20346895,5564369,44,5.317200612,MB,OT,14.4064039,20260114
30674625,6061725,27,7.927010872,HCM,XM,23.75400308,20260114
41169739,4033516,33,10.34073041,MT,XM,28.56022364,20260114
41775479,3538245,38,7.92328251,MB,OT,10.14922957,20260114
19239679,9251673,41,6.721870889,HN,XM,33.18084626,20260114
19471915,4130094,29,27.65902569,HN,OT,41.86994404,20260114
47409480,3165642,31,15.96773988,MB,XM,12.4731932,20260114
40546502,3298536,33,7.522650439,MN,OT,11.72715303,20260114
41327778,9486659,38,10.30782745,MN,XM,21.0876868,20260114
34945965,3608529,41,9.975194074,MB,XM,11.15787502,20260114
55218349,8171793,33,8.12053034,MN,OT,21.30896977,20260114
26352799,6135164,30,13.12109342,MN,XM,17.91726555,20260114
44328912,1539764,33,7.740075358,MB,XM,24.57237145,20260114
42636496,8226445,51,9.696730368,HN,XM,18.53647832,20260114
17877702,4033898,43,14.31163967,MT,XM,41.73547171,20260114
27392610,4744764,39,10.52016897,MN,XM,10.27640268,20260114
38268253,1384166,52,19.93315287,MT,XM,35.87648606,20260114
93749804,6427645,20,9.307868117,HN,XM,4.805427477,20260114
19133735,8251314,39,9.523097862,HN,OT,44.48827903,20260114
80797939,5897926,54,8.448363326,MN,OT,13.95466437,20260114
96003361,3348250,38,12.81604784,HCM,XM,25.65082325,20260114
14868190,8368901,44,11.58049792,MB,OT,20.8479659,20260114
68136604,9273619,29,12.77963008,MN,XM,33.58310802,20260114
12666629,6339888,41,10.61861895,HCM,XM,12.14203313,20260114
41426176,1563867,44,5.784084421,HCM,XM,20.46381499,20260114
18056319,9898000,51,13.22241316,MB,XM,38.83450799,20260114
78755203,6258378,48,5.225993886,HN,XM,51.59004634,20260114
95370453,2747309,44,5.932235939,HN,XM,14.2416391,20260114
45954114,8818019,37,2.345763611,HCM,XM,45.60482015,20260114
83286951,6489382,28,17.47456965,HCM,XM,31.40681555,20260114
10546649,6396766,50,7.752251747,MT,XM,8.771413931,20260114
60772691,4498542,36,16.10835108,MB,XM,27.02671782,20260114
95723111,5407985,45,8.323638733,HCM,OT,20.10300436,20260114
11106440,8590040,56,6.888018862,MT,XM,44.77371091,20260114
57660850,4171317,41,19.27141334,MN,XM,34.49881889,20260114
55608769,2491706,51,3.689445991,HN,OT,38.9154628,20260114
23814806,9491309,35,9.136406474,MB,OT,31.21289029,20260114
58867802,5082545,37,14.75554205,MN,XM,36.18672289,20260114
92395636,3936426,20,3.82781586,MT,XM,51.66257234,20260114
37812074,2898905,43,7.148897314,MB,XM,33.86267843,20260114
41305830,7944057,38,8.694283821,MT,OT,31.36964727,20260114
41362369,4336200,36,17.31841983,HCM,OT,8.125829037,20260114
78963755,8882561,43,7.13225373,MN,OT,27.42967582,20260114
94717443,4231504,21,10.94775473,MN,OT,13.44168822,20260114
44209880,7344003,47,6.504770559,MN,XM,53.02947142,20260114
19784715,4335090,37,20.07572809,MN,XM,8.288459798,20260114
58660360,2285094,42,10.51106325,MB,XM,30.79185064,20260114
70563582,3150506,32,18.29185335,HN,XM,56.11450476,20260114
89368706,8984165,49,13.24955822,HCM,OT,42.68939313,20260114
71627785,9236445,47,12.96977967,MB,XM,44.51932799,20260114
61393798,3129306,38,25.95866909,HCM,OT,21.24348964,20260114
26556730,9455992,30,8.868682759,MB,XM,23.14084413,20260114
47347469,7170282,47,6.583557096,MT,OT,45.09809377,20260114
45725343,1253056,24,13.55314265,MT,XM,8.960025786,20260114
76254968,9645491,29,14.33239003,MB,XM,25.31595996,20260114
12549962,1694389,31,13.28782053,MT,OT,48.15566913,20260114
41726394,9799651,46,16.70917937,MB,XM,29.95006884,20260114
80570154,3328083,39,6.168949229,MT,XM,32.10268832,20260114
21507929,3970430,37,5.682564964,HN,XM,24.89666941,20260114
58006712,4641016,41,11.45724517,HCM,XM,40.90254457,20260114
93219058,2648056,46,6.218428198,HN,XM,3.320354648,20260114
27326282,1982013,30,4.244907098,MB,OT,7.114192245,20260114
52394044,8500528,29,7.551343147,HN,OT,51.13071827,20260114
61805409,4749412,41,4.926663407,HCM,XM,32.62063813,20260114
23726672,1564134,32,11.89310757,MB,XM,7.119274328,20260114
23982298,1849401,33,4.568066296,HN,XM,12.60189055,20260114
52927591,3160171,37,10.9780268,HCM,XM,12.75381054,20260114
26000051,5767809,32,8.863134949,HN,XM,31.0353013,20260114
64600064,6481789,50,8.020885344,MT,XM,24.11066971,20260114
25803254,9915004,41,8.689891742,MB,XM,32.97883374,20260114
95188388,3882503,22,4.411613521,MN,XM,21.32822173,20260114
22041014,2934467,34,3.067136502,MB,XM,17.37317758,20260114
63161095,8513366,50,6.45820656,HCM,XM,30.42749102,20260114
31342790,7062257,40,11.80446924,MT,XM,42.27776672,20260114
50535516,2167107,48,24.41873485,MB,OT,20.50022814,20260114
27338856,9315726,44,6.501799523,MT,XM,23.77524795,20260114
51587389,4369848,32,7.627772483,MT,XM,29.93030435,20260114
61250781,3754402,30,8.526388609,HCM,XM,20.9841889,20260114
63707110,7281809,54,4.82847112,MB,XM,11.1098324,20260114
18776974,5647543,52,11.4544269,MN,XM,27.14233901,20260114
91192809,7239551,40,4.220306712,HCM,XM,16.60484024,20260114
19488976,9044800,44,10.03481484,MN,XM,16.90208333,20260114
36747658,2474292,38,21.72104101,MN,XM,19.80187183,20260114
19252782,5026814,27,12.91547263,MT,XM,41.50115898,20260114
64839593,3294529,23,5.100150275,MT,XM,33.21083013,20260114
70137002,3348930,35,12.20972004,MN,XM,29.69809294,20260114
71666469,4857427,52,10.32826634,MB,XM,23.60444106,20260114
93356371,5085630,42,14.527304,MB,OT,0,20260114
13750131,4632270,34,11.57129865,MN,XM,30.74109514,20260114
