CUSTOMER_CODE,LOAN_ID,AGE_AT_CUTOFF,INCOME_M,REGION,ASSET_TYPE,DIGITAL_ACTIVITY_SCORE,SCORING_DATE
22787374,4954079,38,7.043557927,HCM,XM,47.584,20251205
30379166,4453550,48,11.62842592,MB,XM,43.206,20251205
47751757,2607306,38,8.000166709,HCM,XM,46.82,20251205
55006094,7993345,18,4.756426243,MN,XM,32.643,20251205
94779132,7057941,29,10.45359149,HCM,XM,5.819,20251205
12344720,4918734,43,4.827225308,MN,XM,21.122,20251205
90870612,4768093,33,13.49492884,HN,XM,24.044,20251205
39541674,1672756,45,15.05899973,MN,OT,12.945,20251205
75174871,6944610,27,19.07165024,MN,XM,15.053,20251205
71008505,3068326,41,12.92031522,HN,OT,19.781,20251205
97376243,3709737,42,8.1315795,MT,XM,47.016,20251205
19784533,8743103,45,9.098589376,HN,OT,14.638,20251205
97046784,6779727,32,10.63326582,HN,OT,37.669,20251205
15660211,7265566,45,20.78051291,MB,OT,40.583,20251205
88957600,3382490,52,20.8902988,MT,XM,18.702,20251205
68696073,5509144,18,9.588177609,HCM,XM,31.536,20251205
53372275,1123548,38,16.3467291,MN,XM,31.164,20251205
45799724,3209460,22,7.725841464,MT,XM,13.842,20251205
18423711,8200547,30,12.43750165,MT,XM,30.248,20251205
82164252,5271315,31,8.396895886,MT,OT,43.993,20251205
75515635,6713556,37,11.29717597,MB,XM,37.728,20251205
94358016,8099640,41,6.630234672,HN,XM,7.772,20251205
75737732,9432181,46,4.915464865,MB,OT,13.486,20251205
96133639,1733888,40,5.36263035,MN,OT,13.984,20251205
89812568,6229305,44,13.38485411,MN,XM,36.136,20251205
48303356,9952909,28,5.7285089,HN,XM,9.688,20251205
73334908,2799045,48,8.431682973,MT,XM,17.265,20251205
33789449,8737862,18,15.60801151,HCM,OT,16.065,20251205
81570861,6221646,52,17.50979018,HCM,XM,64.076,20251205
64775235,3861691,50,6.128076938,HN,XM,16.131,20251205
49629335,8049430,45,3.011426953,MN,OT,23.918,20251205
66537362,8835189,58,6.691235829,MT,XM,12.218,20251205
34946831,2284044,22,11.05465411,HCM,XM,25.915,20251205
66011043,7135430,45,13.9875416,MN,XM,19.948,20251205
52733064,9427909,39,5.543939622,HN,OT,17.939,20251205
38960074,6997189,40,4.133992666,HCM,XM,58.655,20251205
97797601,5924657,28,6.351490838,HN,XM,18.728,20251205
15737656,2257387,42,7.713696887,MB,XM,35.801,20251205
78192909,5052175,41,28.40015336,HCM,XM,27.587,20251205
28900435,9153050,32,10.5645193,MN,OT,18.642,20251205
30026803,8192620,37,13.83086968,HCM,XM,11.988,20251205
23897748,5053075,26,17.33374122,HN,XM,45.646,20251205
19216820,3780132,34,7.986987559,HN,OT,35.025,20251205
21151030,8229049,47,10.51512863,MB,OT,41.081,20251205
84940677,9708615,47,11.34847723,HN,XM,7.111,20251205
93365497,3695713,45,13.54123036,MN,XM,21.042,20251205
62630088,8297637,47,9.377316179,MB,XM,31.605,20251205
11246288,3772032,47,16.85369513,MN,OT,34.528,20251205
87804803,8446335,32,17.3628558,HN,OT,36.023,20251205
64167195,9682201,41,8.678679789,MB,OT,13.607,20251205
56878457,6969419,48,14.61612765,MN,OT,11.313,20251205
95272640,5469938,26,12.14832128,MB,OT,26.817,20251205
46881790,3826940,26,37.84445193,HCM,XM,24.164,20251205
42404781,1539016,25,15.65330264,HN,XM,47.847,20251205
80183629,1472236,22,12.13032037,MT,XM,33.283,20251205
57438827,8521358,29,7.522825288,HCM,OT,26.974,20251205
74519255,6953288,33,5.961650857,MB,XM,30.379,20251205
85549790,3045069,52,13.01963743,MN,XM,15.962,20251205
38545272,5968280,34,4.256489205,MB,XM,25.552,20251205
16482631,8908782,24,22.52328907,HN,XM,45.669,20251205
52988678,6830263,39,3.571181697,MB,OT,5.83,20251205
68279725,9247957,36,5.977494944,MT,XM,22.342,20251205
83539255,2057739,31,16.48735543,MT,XM,10.861,20251205
34034924,1654894,33,9.824496223,HN,OT,27.521,20251205
77082009,6998722,48,10.95833098,MB,XM,61.07,20251205
84897750,6241862,25,7.091119253,MB,XM,53.894,20251205
82760446,7193858,23,9.381929088,MB,XM,33.857,20251205
82726407,9833715,42,14.07909711,MN,XM,10.195,20251205
98860613,1980224,32,6.595948058,MN,OT,40.462,20251205
69503385,9378275,52,8.771917611,MN,XM,55.503,20251205
43329472,1547394,37,10.02650621,MN,XM,31.679,20251205
49283436,5727189,37,8.733689253,MN,OT,14.384,20251205
77238212,8487180,45,14.55608217,HCM,XM,27.304,20251205
31288106,7124438,23,12.5824711,HCM,XM,48.04,20251205
64250610,3003650,41,9.490333178,HN,XM,19.704,20251205
61545833,6438357,35,4.261340007,HCM,XM,20.625,20251205
69994428,9118798,47,18.05641239,HN,XM,35.441,20251205
47914314,2829279,32,6.301023351,HN,XM,23.242,20251205
76588650,9437243,40,24.303296,HN,XM,5.049,20251205
16428951,6876977,35,6.554586658,HCM,XM,38.41,20251205
77475817,1780552,42,11.35497151,MT,OT,24.261,20251205
83069935,3998270,36,13.74325843,MN,XM,13.218,20251205
89717062,8758865,40,9.063719801,HCM,XM,26.483,20251205
93051200,4041747,54,11.6879817,MT,OT,8.352,20251205
41438950,9520527,35,8.682600752,MB,XM,6.953,20251205
14174731,4779893,42,25.71766048,MT,OT,53.797,20251205
68813321,4084401,59,11.0638948,HN,OT,17.987,20251205
18119912,8669591,42,9.434602088,MN,XM,36.257,20251205
35226138,8069566,18,11.2987989,MB,XM,14.014,20251205
73222863,3145112,32,17.61408448,MN,XM,47.101,20251205
63511182,8028708,27,12.15568125,HCM,OT,18.262,20251205
64598163,3257124,46,10.96044027,MN,XM,28.59,20251205
77605761,9060462,37,4.880568556,MT,OT,10.658,20251205
24825144,1066059,48,17.81887614,MN,XM,46.03,20251205
81190096,6959710,44,11.91411771,MB,OT,22.761,20251205
62788279,2395061,43,8.003634469,HCM,XM,9.775,20251205
47811204,7091081,27,11.77458044,MB,XM,33.456,20251205
51729484,9808112,43,20.04600224,HN,XM,24.351,20251205
55784819,7008545,50,14.29791224,HCM,XM,35.563,20251205
59532392,4904829,25,26.75873659,MB,XM,34.713,20251205
40046486,8409690,35,15.48329689,HCM,XM,26.712,20251205
30073236,2756482,41,3.81100105,HN,XM,48.272,20251205
40663576,5888167,39,18.78491861,HCM,OT,32.841,20251205
33446566,9691135,51,4.182793108,MT,OT,39.586,20251205
56452386,4203206,45,19.64956629,MN,XM,57.265,20251205
92092329,1244060,42,15.56677955,HCM,XM,31.589,20251205
19728753,4974066,45,23.16324074,HCM,OT,5.029,20251205
37807258,5357496,45,12.47876782,MT,XM,55.349,20251205
14423657,8307447,38,11.53853392,MT,OT,10.787,20251205
97728339,8241418,35,18.57676324,MN,XM,30.124,20251205
73068929,4060764,47,5.552140111,HN,OT,13.685,20251205
31733027,7955426,31,10.20359999,MN,OT,19.062,20251205
47281818,2287846,37,8.913620719,HCM,XM,22.231,20251205
75076397,2702955,28,8.067506836,HCM,XM,27.478,20251205
96194934,6436194,45,7.517519182,MB,XM,21.094,20251205
61651295,7370106,49,10.82232864,MN,OT,35.532,20251205
34381939,8265419,30,14.321142,HN,XM,15.81,20251205
72718303,6600596,37,21.03604874,MT,OT,25.471,20251205
71717208,2149550,34,8.672764006,MN,XM,8.804,20251205
67956214,7077485,48,8.321330052,MN,XM,27.909,20251205
14137118,4863150,51,2.440226422,MN,XM,13.06,20251205
73607371,3394943,34,20.79766349,HN,XM,31.366,20251205
11766210,4051843,18,5.071174563,MN,OT,54.965,20251205
91499233,8296608,48,12.71519392,MN,OT,24.846,20251205
89376280,2597601,38,11.57526742,MN,XM,47.955,20251205
60712254,6033137,38,16.40788894,HCM,XM,28.431,20251205
68145714,1746527,47,6.441713692,MB,XM,78.174,20251205
16106390,7525701,35,13.32519614,MB,XM,57.936,20251205
88698312,2348812,32,22.57469343,MT,XM,22.037,20251205
34374288,9456160,35,11.23283546,HN,XM,25.002,20251205
33589496,8938067,42,6.452705026,HN,OT,33.822,20251205
73739707,8699474,46,4.801813075,HCM,OT,5.14,20251205
94499557,4137149,53,21.05326269,MT,XM,32.335,20251205
55676401,8041036,42,8.02844789,MT,XM,13.039,20251205
59369677,2211148,37,8.866879153,HCM,XM,1.463,20251205
36202536,3606838,46,35.4044669,MT,XM,81.242,20251205
63692240,2192487,29,15.86402104,MB,XM,19.921,20251205
96488612,1486747,51,17.73275792,HCM,XM,26.22,20251205
44436634,4303235,40,22.72320642,HN,XM,28.272,20251205
79577720,6171799,36,4.584125768,MB,XM,9.703,20251205
79650596,8761539,29,21.54076087,HN,XM,37.964,20251205
86574982,1310617,44,23.05839637,MT,XM,56.209,20251205
75118138,4662939,35,8.000544575,HCM,XM,23.663,20251205
74286946,7427707,37,14.56450207,HCM,XM,21.509,20251205
97854045,2813903,23,16.22174376,HN,XM,21.401,20251205
74377914,7631394,34,7.019342713,MB,OT,27.224,20251205
85321755,6131435,33,15.79739976,HN,OT,25.855,20251205
90132219,6066200,42,7.278813743,MB,XM,66.631,20251205
98506456,2124280,36,36.54739488,MT,XM,86.827,20251205
63585349,2513367,18,10.84188524,MN,XM,14.569,20251205
73920166,8896427,34,13.27826609,MB,XM,20.987,20251205
97036496,8881492,25,4.431757134,HCM,OT,24.576,20251205
44221587,5072719,29,12.18962611,MT,XM,25.751,20251205
20727341,6363290,47,18.40420431,HCM,XM,15.413,20251205
89584954,5877699,23,6.39353602,HCM,XM,7.442,20251205
66876307,5634027,41,7.701860739,MT,XM,39.771,20251205
48563532,7409988,33,7.008678187,HN,XM,16.255,20251205
74523388,6108325,32,5.615201022,MB,XM,23.672,20251205
12938910,2127319,29,5.232603171,MB,XM,12.466,20251205
52949836,1745983,41,16.73012106,HN,XM,28.107,20251205
33892437,8652257,42,5.310797641,MT,XM,31.09,20251205
35938754,7663932,22,4.099072567,MN,OT,21.157,20251205
97238546,2788739,48,7.663822432,HCM,OT,5.506,20251205
59503370,1546980,27,10.25405754,MB,OT,17.603,20251205
42827290,2975410,41,13.36650638,MB,OT,8.972,20251205
31838673,6205492,27,6.416607519,MT,XM,18.777,20251205
91821165,6254436,34,7.451860609,MN,XM,20.81,20251205
36214363,2523313,26,13.10568129,HN,OT,18.397,20251205
42111316,2585731,33,15.71852668,HN,XM,9.17,20251205
40073997,2869317,36,18.62176088,MT,XM,16.128,20251205
25813629,4988393,28,12.70952273,HCM,XM,25.359,20251205
80216231,3099288,41,4.365428313,MB,OT,38.311,20251205
61875022,5106960,42,6.455898578,MT,OT,5.572,20251205
49328027,1128750,62,18.71950561,MN,XM,49.22,20251205
45639332,9425000,46,24.23937879,MN,XM,26.68,20251205
70001626,9026548,49,9.571022239,HCM,OT,18.96,20251205
18630832,4047565,22,9.159090711,HCM,XM,33.395,20251205
93859282,8238116,20,6.062400459,MB,OT,14.156,20251205
30489136,5818078,35,20.34316304,MB,XM,40.266,20251205
58406176,1281577,54,5.890946878,HN,XM,13.593,20251205
86684684,3562195,60,26.66750316,MB,XM,16.062,20251205
25587737,1512874,32,9.599949754,MN,XM,16.349,20251205
57146307,7371847,33,6.505353323,MB,XM,35.691,20251205
63787434,8045890,43,4.100178298,MN,XM,44.402,20251205
82903121,6554344,36,8.735163861,HCM,XM,44.92,20251205
61062307,1061229,36,9.388271172,MB,XM,13.132,20251205
76276851,3124205,44,8.52659856,HN,OT,4.378,20251205
79625135,5220989,62,10.02524941,MT,XM,10.034,20251205
90201630,2301837,50,19.9931576,HCM,OT,32.86,20251205
42541293,1965675,55,13.62626494,MN,OT,13.99,20251205
73348199,3739199,21,11.02296672,HN,XM,29.854,20251205
32388356,6324689,48,17.6975702,MB,XM,46.526,20251205
85986793,1796529,29,6.324588407,MT,XM,11.074,20251205
95609788,9985062,53,14.28580488,MB,XM,15.468,20251205
36478910,5131174,50,14.150653,MN,OT,51.697,20251205
60509576,2548193,43,21.16679956,HCM,XM,1.505,20251205
84010530,1180534,31,5.039333505,HN,XM,53.075,20251205
12442596,9610153,34,6.485030802,MT,XM,33.614,20251205
73451796,6351250,34,6.669247503,MB,OT,25.993,20251205
83864050,8789306,45,12.70098346,MT,XM,10.7,20251205
88410368,7989956,42,11.1850628,MB,OT,43.042,20251205
27708225,9872693,51,13.28271639,MT,OT,13.071,20251205
80743267,9007694,52,3.487381166,MB,OT,35.871,20251205
10256626,7895696,30,20.8777211,HN,OT,10.195,20251205
73464617,8660553,42,11.24686554,HN,XM,25.951,20251205
66360008,8712947,42,13.1821948,HN,XM,27.212,20251205
97193234,3293378,37,12.03410919,MN,OT,29.678,20251205
13870965,6351378,46,7.305845824,MN,XM,13.317,20251205
96902136,9873461,42,12.9564871,MB,OT,2.491,20251205
61427826,8805555,33,10.38848733,MT,XM,39.697,20251205
34696955,1947351,37,10.31973894,HN,XM,22.263,20251205
44873045,2003610,35,12.79661876,MT,XM,56.462,20251205
78980461,2800159,31,9.500315486,MB,OT,7.843,20251205
99644322,7674887,37,5.06442845,MB,XM,10.947,20251205
38516957,4544038,26,9.132452105,HN,XM,2.334,20251205
98534474,6658511,42,22.53559345,MB,OT,24.645,20251205
66627813,2257821,51,7.582736335,HCM,XM,10.041,20251205
27281383,1538618,38,10.48166114,HN,OT,55.935,20251205
63797147,7938571,47,15.1766833,MB,XM,35.98,20251205
82159060,3624313,39,28.85382751,HN,OT,25.519,20251205
14908916,1388563,29,8.799661027,HCM,XM,22.494,20251205
17102276,2944960,56,5.414014426,HCM,XM,27.605,20251205
10466357,3908078,18,13.99701674,MB,XM,10.384,20251205
61333656,4646578,38,6.662206656,HCM,OT,23.499,20251205
15198761,9070709,31,11.59117056,MN,XM,19.442,20251205
93889507,2785179,52,13.53932521,MN,XM,35.418,20251205
21514784,6436843,40,7.86875841,HCM,XM,40.147,20251205
16445019,3473466,61,8.72814189,MB,XM,40.785,20251205
33188723,5486327,38,15.06229701,MT,XM,59.052,20251205
78686629,3664270,31,17.26866268,HCM,OT,8.812,20251205
91625969,4099101,23,10.22353395,MT,XM,43.869,20251205
32590321,6398297,48,10.87957432,MB,OT,39.968,20251205
56676940,6308090,30,5.700861467,HN,XM,23,20251205
79638459,2213863,34,10.60815974,HCM,XM,10.852,20251205
81720255,2410063,49,8.221565028,HCM,OT,24.829,20251205
23762623,3169910,47,10.40110519,MN,XM,20.951,20251205
85448056,9094043,33,20.32176539,MB,XM,9.414,20251205
88055029,3854332,34,5.694523972,HCM,XM,42.552,20251205
76144878,6200912,22,17.99798881,MB,OT,7.52,20251205
57452304,5041610,20,11.02273682,MB,XM,7.501,20251205
45224660,4187164,45,9.866191693,MB,XM,16.048,20251205
90046441,1342797,46,6.476746023,HCM,OT,54.535,20251205
87747344,4970626,41,11.5000246,MT,XM,21.773,20251205
56639933,9992902,40,29.61616227,MN,XM,12.082,20251205
76784477,9468081,32,2.797708498,MB,OT,9.43,20251205
45990598,3703527,51,3.761520708,HN,OT,13.322,20251205
76883629,5798178,22,9.15401347,HCM,XM,14.267,20251205
18039243,3586103,34,11.77630433,HCM,OT,30.334,20251205
91141688,9293380,39,15.99616552,MN,XM,30.141,20251205
56399348,5993834,38,12.53644351,MT,OT,54.807,20251205
63879711,9280869,38,4.413172485,MN,XM,27.469,20251205
27045219,8686288,33,13.60776724,HCM,OT,15.333,20251205
57571698,3947964,43,9.173429061,MN,OT,28.225,20251205
10283941,5111283,27,15.56836635,MN,OT,26.463,20251205
90114629,6125360,37,6.986944756,MN,OT,15.23,20251205
77398109,3239552,42,4.649072296,HCM,OT,18.742,20251205
50901555,8484314,35,7.981005972,MN,XM,78.309,20251205
85225382,6092878,38,12.78283042,MT,OT,66.451,20251205
83041361,2866180,40,12.11037038,MT,XM,57.533,20251205
20716970,5346482,22,10.0848272,HCM,OT,35.46,20251205
14846172,8394560,23,7.365476555,HCM,XM,28.553,20251205
32820407,4807673,39,9.361482109,MN,XM,25.726,20251205
10116094,7391950,33,20.97777427,MN,XM,9.927,20251205
61581949,9854945,33,35.82540718,MN,XM,40.095,20251205
57546323,4015335,43,12.37124869,HCM,XM,35.361,20251205
58418019,9963551,29,16.69601198,MB,XM,14.422,20251205
16625070,4729596,18,6.951084989,MB,XM,14.095,20251205
92637660,6057493,53,19.67250578,HCM,OT,37.415,20251205
97888870,7956971,49,8.397924513,HN,XM,48.038,20251205
63148624,1612035,49,5.307896597,HCM,XM,36.26,20251205
10495105,7313266,28,17.79159149,HCM,OT,17.386,20251205
45637689,6102257,37,10.45841106,MB,OT,22.707,20251205
74633466,6898164,27,20.07496465,HN,XM,24.034,20251205
77385421,9572248,37,15.1162197,MB,OT,19.163,20251205
31904622,5366350,35,5.237056219,MB,OT,17.997,20251205
84043109,9331231,28,10.96696958,MB,XM,2.485,20251205
97079679,6109760,43,6.386495745,MT,XM,6.978,20251205
55780486,2939507,36,18.81171158,HN,OT,7.996,20251205
44338748,6872782,54,10.44044266,MN,OT,29.231,20251205
57351575,2711075,39,7.195485472,HCM,OT,48.181,20251205
12455508,9092895,18,3.623688073,MB,XM,63.22,20251205
57110495,2370302,22,17.91579846,MN,XM,39.812,20251205
12424218,5488022,57,8.425475269,MT,XM,14.447,20251205
13130980,8378058,35,8.773025842,MT,XM,43.846,20251205
59803602,1082845,40,12.73674156,MN,OT,25.356,20251205
55971173,5410495,38,6.426076529,MN,OT,45.523,20251205
98804077,5557720,51,4.680979324,HN,XM,36.81,20251205
55690743,4042418,21,11.01317743,MN,OT,18.863,20251205
98179617,7055771,50,6.278082479,MN,XM,11.979,20251205
82639984,3923264,49,9.623200529,HN,OT,28.16,20251205
40354567,4369583,38,6.487607408,HCM,XM,17.916,20251205
93355268,3478718,42,5.068107481,MT,XM,31.995,20251205
53443327,6618616,35,4.401269493,MN,XM,11.275,20251205
63545281,8943577,23,10.51798107,MB,XM,13.772,20251205
19041022,2598439,43,17.30225718,MB,OT,18.507,20251205
29133052,4687118,40,16.30660817,HN,XM,5.089,20251205
56995916,3032670,40,10.12505145,MT,OT,18.439,20251205
34411421,3196159,42,20.38836942,MB,XM,45.729,20251205
63973143,9744342,33,7.650424289,HN,OT,13.846,20251205
17192084,7393642,51,15.05932399,MN,XM,4.142,20251205
32595549,9500006,38,7.81881248,HCM,XM,11.862,20251205
69864369,6719090,43,6.956202109,MB,XM,17.549,20251205
65090298,6998877,36,14.99019766,MN,XM,4.339,20251205
98529299,7438289,47,12.41494765,MT,OT,35.542,20251205
90972346,6877004,39,13.69957364,HCM,XM,29.509,20251205
82956237,8397604,37,4.750877931,MN,XM,49.638,20251205
10085979,3934969,49,16.72803605,HN,XM,13.3,20251205
64222031,1911103,22,14.02955691,MN,XM,10.53,20251205
30604039,5397142,35,8.175761616,MB,XM,35.054,20251205
34022383,1017898,32,13.38412899,HN,OT,14.45,20251205
28892760,1425985,41,17.29951841,HCM,XM,3.155,20251205
21149758,1455096,41,6.921417804,HN,OT,41.588,20251205
24949108,1696600,38,6.944129807,HCM,OT,34.159,20251205
55041077,7361138,32,8.656705504,MN,XM,15.58,20251205
66332128,6379000,38,3.293255893,HCM,XM,13.283,20251205
26170745,9410467,41,11.79453184,MT,XM,19.758,20251205
82563261,3608943,36,15.76829193,HCM,OT,52.764,20251205
76467844,3979948,48,13.29805641,HCM,XM,15.193,20251205
33530966,5411054,44,12.70772367,HCM,XM,47.253,20251205
89832032,8030746,38,16.68197019,MN,OT,42.497,20251205
29904700,9376220,18,9.511178469,HCM,XM,27.089,20251205
93392894,7562659,36,4.557420775,MT,XM,24.301,20251205
20195562,5564234,44,10.66856254,MB,OT,14.795,20251205
69415822,9802553,35,19.16879047,HN,XM,38.499,20251205
11725106,2631994,41,11.97956082,MB,OT,56.591,20251205
27765676,5237137,36,8.303066336,MB,XM,56.425,20251205
46422810,3221986,40,14.80051578,MN,OT,78.356,20251205
17676691,2494656,51,12.12957247,MN,OT,16.809,20251205
51127684,4569656,45,8.977221763,MB,XM,21.144,20251205
30882245,7887081,26,10.61345792,HCM,OT,14.528,20251205
18905844,3879578,23,8.532611008,MB,XM,58.314,20251205
96576145,8369368,42,13.59908581,MN,XM,36.512,20251205
98364755,6498416,49,6.376610799,MT,XM,18.137,20251205
96611067,7365699,23,11.79364888,HN,XM,18.692,20251205
23868971,3188876,36,15.44396135,HN,XM,16.802,20251205
44372699,8768634,59,11.26325381,HN,XM,33.095,20251205
39467813,2834067,36,11.32734119,MB,OT,2.34,20251205
39321238,4340642,61,10.35627417,HN,XM,25.189,20251205
47494330,8049494,31,13.06431306,HCM,XM,5.628,20251205
55900951,7212834,32,8.355734279,MB,XM,16.138,20251205
53662870,3695105,32,9.368167254,MB,XM,39.158,20251205
36251927,3374637,26,6.373097433,MN,XM,42.798,20251205
98184312,4897627,23,8.737548652,MB,XM,16.329,20251205
98169619,5017960,36,3.670433347,MN,OT,22.502,20251205
39809857,1535325,39,10.14368656,HN,OT,11.574,20251205
29909924,3182429,32,13.60706202,MB,XM,37.306,20251205
57944169,2390979,34,9.670567605,MB,XM,19.589,20251205
43222841,2390802,51,15.8503023,MN,XM,9.784,20251205
98843244,4181673,47,19.49722479,MT,XM,38.734,20251205
48643378,1323579,36,9.919954001,MT,XM,32.062,20251205
13580270,7094210,42,6.075947048,MN,XM,16.591,20251205
21255761,7042817,23,17.25872291,HCM,XM,71.303,20251205
16711598,2983824,40,15.59880164,MT,XM,7.89,20251205
44454234,8877456,37,12.51664444,MN,XM,18.171,20251205
38485508,6343463,35,7.693337179,MN,XM,44.206,20251205
87105763,3829774,38,12.08003125,MB,OT,54.014,20251205
90152749,2746071,37,8.557999949,MT,XM,29.567,20251205
22632489,4863118,26,6.929153406,HCM,OT,27.246,20251205
95013495,9641404,53,11.96713249,MB,OT,24.048,20251205
62561974,1031922,47,6.14722561,MB,OT,12.067,20251205
37612834,1180828,35,14.59271413,HN,XM,13.945,20251205
49723971,4715692,22,11.51172488,MN,XM,40.254,20251205
25348305,9271907,18,9.45785401,MN,XM,16.614,20251205
88067551,3531898,56,9.794191062,MN,XM,3.607,20251205
11110254,7726396,36,5.847420572,HCM,XM,40.978,20251205
16275183,6167799,45,6.025518823,HN,XM,14.64,20251205
34600897,2794274,29,23.78378304,MT,XM,8.575,20251205
22922924,9176653,35,9.273235303,HCM,OT,79.124,20251205
15564606,2469485,36,4.906680561,MT,XM,39.165,20251205
44505341,5555372,40,15.82904029,MB,XM,25.072,20251205
43909162,6964136,39,5.991952672,MB,XM,23.761,20251205
21301234,7079793,30,13.34164609,MB,OT,20.549,20251205
82918886,8689103,30,20.89850634,HN,XM,20.799,20251205
89431631,7349344,37,8.971335082,HCM,XM,43.306,20251205
74771672,6915525,22,17.84029947,MN,XM,16.246,20251205
56996341,2371887,31,14.43280649,MB,XM,14.308,20251205
95264533,3759721,37,21.96009547,HCM,OT,18.691,20251205
41545320,4119135,42,13.37661017,HN,OT,41.193,20251205
48431387,4339442,52,7.677218324,MB,XM,11.394,20251205
11356127,2018309,34,3.529278325,HCM,XM,21.37,20251205
73702125,1855586,38,6.72987151,MB,XM,16.857,20251205
18324798,4966718,21,7.779341544,MT,XM,27.517,20251205
69880754,7506258,41,16.42685968,HN,XM,2.258,20251205
80418388,8985570,30,18.35069156,MT,OT,9.785,20251205
29534167,9461665,35,5.780968675,HN,OT,23.983,20251205
65081543,5328408,42,18.43120749,MT,XM,28.745,20251205
37322425,9083129,43,6.792945265,HN,XM,34.182,20251205
45848825,5105376,25,6.592311133,HCM,XM,42.759,20251205
57684657,5260275,45,5.006749711,HN,XM,35.19,20251205
32452664,2883911,38,11.83977657,MB,OT,5.347,20251205
81699157,6651793,49,7.461390418,MN,XM,50.339,20251205
45516488,3791955,51,19.28050334,MB,OT,27.012,20251205
51563145,5365101,52,6.35043452,MN,XM,11.817,20251205
83322161,9429395,25,14.42103949,HN,XM,4.321,20251205
50702839,5917460,42,5.454386814,HCM,XM,37.347,20251205
99411911,3726957,24,16.75212299,MB,OT,41.064,20251205
45975098,7033828,50,10.60308683,HCM,XM,49.567,20251205
20402092,7582478,51,11.57754174,MB,XM,7.489,20251205
35598033,6459980,47,8.359314175,MB,OT,33.141,20251205
96030000,1379274,34,8.12587578,HCM,XM,25.164,20251205
78321936,3035058,43,12.81955449,HCM,XM,56.888,20251205
82814165,2154825,33,24.70088183,HN,XM,33.73,20251205
32821174,9601865,38,5.916554295,HCM,OT,34.72,20251205
85500415,3803300,37,8.433966014,MT,OT,38.34,20251205
45401740,5268857,20,7.36165692,MB,XM,26.623,20251205
81542581,9112786,31,4.695980567,HCM,XM,30.913,20251205
89279850,9921237,58,4.66651587,MN,OT,52.288,20251205
28735384,2973624,37,6.933232138,MT,OT,10.968,20251205
94464402,8734428,39,8.203977799,HCM,XM,25.324,20251205
66932413,7540700,38,20.3001973,HN,XM,14.795,20251205
75779695,6526028,34,16.39933729,HCM,OT,26.95,20251205
78107482,2507720,38,6.635126269,MB,XM,10.097,20251205
25160332,7220280,34,14.7170228,HCM,XM,44.303,20251205
77111720,6515577,18,6.705392999,HCM,XM,38.607,20251205
29164173,5016648,45,9.570388333,MN,XM,49.378,20251205
34440883,6281453,53,11.7573308,MN,XM,30.254,20251205
20489890,2896608,28,28.71980082,MB,OT,0.788,20251205
26300744,6597530,34,11.43855808,MN,XM,22.451,20251205
98103077,2378837,51,4.77590073,HCM,XM,36.389,20251205
39531068,3576488,31,14.50775368,MT,XM,51.208,20251205
44831042,5454384,41,17.65785286,MN,OT,48.491,20251205
53186002,2458926,70,15.59390142,MN,XM,52.841,20251205
74164521,9223144,44,6.082843514,MT,OT,5.934,20251205
61640266,8978370,39,10.64137286,MN,OT,9.318,20251205
58253032,5269015,46,9.910796468,HN,OT,22.347,20251205
85325531,6124994,45,24.22398286,MB,XM,4.669,20251205
54634894,3624458,32,13.61205673,MN,OT,72.628,20251205
79213079,2908388,22,23.59282341,MB,XM,13.807,20251205
91980597,9649353,43,7.014007937,HCM,XM,11.984,20251205
70853546,4719961,45,8.973027588,MN,XM,27.448,20251205
13178835,9582211,35,7.643089664,MT,OT,18.31,20251205
33714036,1603823,53,16.31259294,MB,XM,22.314,20251205
65597039,1960121,51,17.67900953,HCM,XM,45.719,20251205
53099244,5278384,45,12.15797832,HN,XM,6.177,20251205
35628875,8037159,35,10.4852667,MN,OT,12.533,20251205
40189228,4815016,19,12.32332386,HCM,XM,14.11,20251205
17052426,8558728,36,5.009381993,MT,XM,17.858,20251205
31143535,2194536,21,8.141496142,HCM,OT,74.595,20251205
80450074,8705561,18,8.475360369,HCM,XM,37.8,20251205
10922082,4999350,44,9.932250815,MB,XM,31.439,20251205
85314789,3565338,49,7.218025208,MT,OT,22.418,20251205
40551576,6755790,20,6.539957491,HCM,XM,27.669,20251205
82709198,8006986,36,4.497798032,HN,XM,29.307,20251205
33050463,9356413,38,12.41152218,MB,XM,8.965,20251205
84589901,1788176,35,5.036564143,MB,XM,7.877,20251205
61471208,7328666,26,16.48278527,MT,XM,15.848,20251205
86630409,3830603,50,11.75822602,MB,XM,14.405,20251205
15607159,5521917,26,15.57708169,MB,XM,52.049,20251205
81768077,5156633,20,6.402589478,HN,OT,15.821,20251205
34346763,7930459,26,25.39313543,HCM,OT,11.302,20251205
42295919,4585966,42,30.3390609,HCM,OT,18.211,20251205
14029254,3519417,36,10.15136704,HN,XM,21.713,20251205
95865312,5386638,31,12.17392023,MN,XM,22.847,20251205
67727610,7019033,43,9.936223885,HCM,XM,37.58,20251205
98282869,8617106,41,16.54770306,MB,XM,15.336,20251205
61137059,1045559,18,14.86363302,MB,XM,4.315,20251205
24236920,6116874,43,4.116071097,MB,XM,33.21,20251205
40373201,1652960,49,6.614525638,MT,XM,28.006,20251205
49589952,6579841,37,12.16984116,MB,XM,56.275,20251205
23260113,6618390,36,14.72349442,HCM,XM,20.863,20251205
